"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 25, 2013","1,241.10","1,231.10","1,240.70","1,229.00","0.02K","-0.23%"
"Nov 22, 2013","1,244.00","1,243.20","1,247.00","1,241.40","0.08K","0.04%"
"Nov 21, 2013","1,243.50","1,245.70","1,247.10","1,236.50","0.09K","-1.14%"
"Nov 20, 2013","1,257.90","1,269.00","1,269.00","1,241.90","0.12K","-1.22%"
"Nov 19, 2013","1,273.40","1,274.20","1,275.20","1,271.00","0.01K","0.09%"
"Nov 18, 2013","1,272.20","1,284.70","1,284.80","1,272.20","0.01K","-1.17%"
"Nov 15, 2013","1,287.30","1,287.70","1,288.50","1,281.50","0.02K","0.09%"
"Nov 14, 2013","1,286.20","1,280.20","1,293.30","1,278.10","0.03K","1.41%"
"Nov 13, 2013","1,268.30","1,274.00","1,280.50","1,271.10","0.02K","-0.22%"
"Nov 12, 2013","1,271.10","1,282.30","1,282.30","1,268.50","0.00K","-0.77%"
"Nov 11, 2013","1,281.00","1,281.60","1,281.80","1,281.00","0.01K","-0.27%"
"Nov 08, 2013","1,284.50","1,308.00","1,308.10","1,281.30","0.02K","-1.83%"
"Nov 07, 2013","1,308.40","1,323.60","1,323.60","1,298.00","0.13K","-0.71%"
"Nov 06, 2013","1,317.70","1,313.50","1,318.60","1,312.50","0.01K","0.74%"
"Nov 05, 2013","1,308.00","1,313.30","1,317.50","1,306.90","0.10K","-0.50%"
"Nov 04, 2013","1,314.60","1,314.60","1,320.50","1,312.10","0.04K","0.11%"
"Nov 01, 2013","1,313.10","1,325.70","1,325.70","1,308.00","0.02K","-0.79%"
"Oct 31, 2013","1,323.60","1,334.00","1,334.00","1,321.70","0.06K","-1.88%"
"Oct 30, 2013","1,349.00","1,340.80","1,355.80","1,335.60","0.04K","0.28%"
"Oct 29, 2013","1,345.20","1,359.60","1,359.70","1,359.60","0.01K","-0.50%"
"Oct 28, 2013","1,352.00","1,351.40","1,359.20","1,349.00","0.02K","-0.03%"
"Oct 25, 2013","1,352.40","1,346.20","1,353.00","1,346.20","0.02K","0.16%"
"Oct 24, 2013","1,350.20","1,334.50","1,350.10","1,334.50","0.02K","1.22%"
"Oct 23, 2013","1,333.90","1,331.90","1,333.40","1,331.90","0.01K","-0.64%"
"Oct 22, 2013","1,342.50","1,313.90","1,342.60","1,313.90","0.06K","2.04%"
"Oct 21, 2013","1,315.70","1,316.80","1,317.70","1,316.50","0.02K","0.10%"
"Oct 18, 2013","1,314.40","1,318.80","1,326.00","1,312.60","0.07K","-0.63%"
"Oct 17, 2013","1,322.70","1,307.00","1,320.80","1,307.00","0.07K","3.17%"
"Oct 16, 2013","1,282.00","1,282.80","1,284.00","1,269.20","0.09K","0.71%"
"Oct 15, 2013","1,273.00","1,270.50","1,284.80","1,254.10","0.21K","-0.27%"
"Oct 14, 2013","1,276.40","1,275.80","1,285.80","1,272.10","0.06K","0.66%"
"Oct 11, 2013","1,268.00","1,286.90","1,291.60","1,263.80","0.21K","-2.21%"
"Oct 10, 2013","1,296.60","1,303.40","1,310.80","1,285.00","0.09K","-0.79%"
"Oct 09, 2013","1,306.90","1,317.60","1,319.00","1,295.30","0.14K","-1.31%"
"Oct 08, 2013","1,324.20","1,326.50","1,330.00","1,321.20","0.06K","-0.05%"
"Oct 07, 2013","1,324.80","1,313.80","1,325.40","1,311.80","0.08K","1.15%"
"Oct 04, 2013","1,309.70","1,316.20","1,318.10","1,305.70","0.04K","-0.58%"
"Oct 03, 2013","1,317.40","1,312.00","1,319.50","1,302.50","0.22K","-0.24%"
"Oct 02, 2013","1,320.60","1,288.50","1,321.00","1,280.00","0.15K","2.69%"
"Oct 01, 2013","1,286.00","1,328.00","1,334.20","1,283.80","0.82K","-3.05%"
"Sep 30, 2013","1,326.50","1,345.80","1,350.90","1,322.00","0.60K","-0.89%"
"Sep 27, 2013","1,338.40","1,321.50","1,343.80","1,319.70","2.99K","1.12%"
"Sep 26, 2013","1,323.60","1,335.20","1,338.30","1,335.20","0.01K","-0.92%"
"Sep 25, 2013","1,335.90","1,322.70","1,335.30","1,322.70","0.05K","1.51%"
"Sep 24, 2013","1,316.00","1,321.20","1,324.90","1,309.40","0.06K","-0.82%"
"Sep 23, 2013","1,326.90","1,327.10","1,327.80","1,317.60","0.08K","-0.42%"
"Sep 20, 2013","1,332.50","1,347.50","1,347.50","1,330.70","0.00K","-2.69%"
"Sep 19, 2013","1,369.40","1,362.90","1,373.00","1,362.90","0.04K","4.71%"
"Sep 18, 2013","1,307.80","1,292.10","1,347.70","1,292.10","0.03K","-0.13%"
"Sep 17, 2013","1,309.50","1,313.00","1,313.10","1,310.20","0.02K","-0.64%"
"Sep 16, 2013","1,317.90","1,328.40","1,329.60","1,310.80","0.11K","0.73%"
"Sep 13, 2013","1,308.40","1,322.90","1,323.00","1,305.30","0.04K","-1.65%"
"Sep 12, 2013","1,330.40","1,360.00","1,360.00","1,322.40","0.12K","-2.46%"
"Sep 11, 2013","1,363.90","1,365.80","1,365.80","1,356.70","0.06K","-0.01%"
"Sep 10, 2013","1,364.10","1,377.50","1,377.50","1,357.60","0.02K","-1.64%"
"Sep 09, 2013","1,386.80","1,389.80","1,389.80","1,386.50","0.04K","0.01%"
"Sep 06, 2013","1,386.70","1,371.00","1,390.10","1,368.90","0.05K","0.99%"
"Sep 05, 2013","1,373.10","1,393.50","1,397.50","1,367.10","0.04K","-1.21%"
"Sep 04, 2013","1,389.90","1,413.00","1,413.00","1,387.10","0.10K","-1.57%"
"Sep 03, 2013","1,412.00","1,393.00","1,414.40","1,382.30","0.14K","1.31%"
"Sep 02, 2013","1,393.70","1,380.40","1,398.00","1,379.60","-","-0.17%"
"Aug 30, 2013","1,396.10","1,407.20","1,409.80","1,392.30","0.10K","-1.19%"
"Aug 29, 2013","1,412.90","1,417.40","1,417.40","1,404.50","0.38K","-0.43%"
"Aug 28, 2013","1,419.00","1,417.30","1,428.00","1,415.10","0.02K","-0.11%"
"Aug 27, 2013","1,420.60","1,403.80","1,421.10","1,398.70","0.40K","1.98%"
"Aug 26, 2013","1,393.00","1,398.60","1,403.00","1,391.30","0.20K","-0.19%"
"Aug 23, 2013","1,395.70","1,376.80","1,398.20","1,373.90","0.18K","1.79%"
"Aug 22, 2013","1,371.20","1,362.00","1,380.40","1,362.00","0.08K","0.04%"
"Aug 21, 2013","1,370.60","1,372.50","1,377.30","1,360.90","0.11K","-0.18%"
"Aug 20, 2013","1,373.10","1,355.00","1,377.00","1,355.00","0.12K","0.51%"
"Aug 19, 2013","1,366.20","1,379.00","1,384.40","1,363.90","0.14K","-0.40%"
"Aug 16, 2013","1,371.70","1,366.80","1,378.90","1,361.00","0.18K","0.74%"
"Aug 15, 2013","1,361.60","1,340.10","1,369.60","1,319.90","0.24K","2.07%"
"Aug 14, 2013","1,334.00","1,317.70","1,336.30","1,317.70","0.33K","0.97%"
"Aug 13, 2013","1,321.20","1,331.90","1,339.10","1,320.20","0.21K","-1.01%"
"Aug 12, 2013","1,334.70","1,317.20","1,342.40","1,317.20","0.31K","1.66%"
"Aug 09, 2013","1,312.90","1,315.10","1,315.80","1,306.70","0.45K","0.17%"
"Aug 08, 2013","1,310.70","1,283.90","1,312.80","1,283.70","0.48K","1.91%"
"Aug 07, 2013","1,286.10","1,282.50","1,288.40","1,274.00","0.99K","0.23%"
"Aug 06, 2013","1,283.20","1,303.00","1,305.90","1,279.30","1.31K","-1.49%"
"Aug 05, 2013","1,302.60","1,311.20","1,318.30","1,297.50","0.90K","-0.61%"
"Aug 02, 2013","1,310.60","1,306.70","1,317.60","1,283.00","1.45K","-0.03%"
"Aug 01, 2013","1,311.00","1,323.00","1,328.50","1,306.90","1.56K","-0.11%"
"Jul 31, 2013","1,312.40","1,325.50","1,338.40","1,304.90","6.25K","-0.88%"
"Jul 30, 2013","1,324.00","1,327.20","1,329.60","1,316.20","44.77K","-0.33%"
"Jul 29, 2013","1,328.40","1,328.40","1,328.40","1,328.40","0.00K","0.51%"
"Jul 26, 2013","1,321.70","1,326.50","1,326.50","1,322.40","0.07K","-0.55%"
"Jul 25, 2013","1,329.00","1,318.50","1,336.80","1,318.50","0.06K","0.70%"
"Jul 24, 2013","1,319.70","1,342.20","1,345.10","1,318.60","0.04K","-1.15%"
"Jul 23, 2013","1,335.10","1,334.80","1,342.30","1,327.90","0.01K","-0.10%"
"Jul 22, 2013","1,336.40","1,317.00","1,332.20","1,317.00","0.02K","3.33%"
"Jul 19, 2013","1,293.30","1,291.70","1,292.20","1,290.00","0.01K","0.68%"
"Jul 18, 2013","1,284.60","1,275.30","1,286.40","1,275.20","0.03K","0.52%"
"Jul 17, 2013","1,277.90","1,286.20","1,300.00","1,272.90","0.01K","-1.00%"
"Jul 16, 2013","1,290.80","1,279.40","1,291.40","1,279.40","0.01K","0.55%"
"Jul 15, 2013","1,283.80","1,292.10","1,292.40","1,281.60","0.02K","0.47%"
"Jul 12, 2013","1,277.80","1,282.30","1,282.30","1,273.30","0.01K","-0.18%"
"Jul 11, 2013","1,280.10","1,284.60","1,285.00","1,278.90","0.02K","2.62%"
"Jul 10, 2013","1,247.40","1,244.60","1,263.90","1,244.60","0.06K","0.12%"
"Jul 09, 2013","1,245.90","1,234.70","1,254.50","1,234.40","0.03K","0.89%"
"Jul 08, 2013","1,234.90","1,218.80","1,235.20","1,215.40","0.06K","1.81%"
"Jul 05, 2013","1,212.90","1,252.70","1,254.10","1,208.90","0.07K","-2.74%"
"Jul 04, 2013","1,247.05","1,254.55","1,256.15","1,244.45","-","-0.40%"
"Jul 03, 2013","1,252.10","1,243.80","1,258.20","1,240.30","0.02K","0.68%"
"Jul 02, 2013","1,243.60","1,254.10","1,266.30","1,241.20","0.11K","-0.98%"
"Jul 01, 2013","1,255.90","1,234.70","1,261.00","1,234.20","0.15K","2.62%"
"Jun 28, 2013","1,223.80","1,200.90","1,232.30","1,183.20","0.23K","1.02%"
"Jun 27, 2013","1,211.40","1,224.70","1,241.60","1,198.30","0.53K","-1.48%"
"Jun 26, 2013","1,229.60","1,273.90","1,273.90","1,228.80","0.37K","-3.55%"
"Jun 25, 2013","1,274.80","1,281.30","1,286.00","1,273.20","0.95K","-0.16%"
"Jun 24, 2013","1,276.80","1,297.30","1,297.30","1,275.70","0.32K","-1.15%"
"Jun 21, 2013","1,291.60","1,280.40","1,300.00","1,268.90","0.46K","0.44%"
"Jun 20, 2013","1,285.90","1,348.10","1,348.10","1,275.40","0.71K","-6.38%"
"Jun 19, 2013","1,373.60","1,368.10","1,372.70","1,348.10","0.20K","0.51%"
"Jun 18, 2013","1,366.60","1,383.10","1,383.50","1,363.00","0.35K","-1.17%"
"Jun 17, 2013","1,382.80","1,390.30","1,390.50","1,380.00","0.11K","-0.32%"
"Jun 14, 2013","1,387.30","1,383.90","1,389.60","1,377.80","0.09K","0.70%"
"Jun 13, 2013","1,377.60","1,386.80","1,390.90","1,373.40","0.46K","-1.02%"
"Jun 12, 2013","1,391.80","1,375.00","1,393.50","1,373.70","0.51K","1.07%"
"Jun 11, 2013","1,377.00","1,384.20","1,384.40","1,366.00","0.48K","-0.66%"
"Jun 10, 2013","1,386.20","1,378.80","1,386.90","1,375.60","0.37K","0.23%"
"Jun 07, 2013","1,383.00","1,411.50","1,416.40","1,377.90","1.16K","-2.31%"
"Jun 06, 2013","1,415.70","1,401.70","1,422.70","1,391.60","0.78K","1.24%"
"Jun 05, 2013","1,398.40","1,397.50","1,410.00","1,395.60","1.69K","0.09%"
"Jun 04, 2013","1,397.10","1,410.90","1,414.10","1,389.00","0.93K","-1.03%"
"Jun 03, 2013","1,411.70","1,389.10","1,416.30","1,388.30","1.42K","1.37%"
"May 31, 2013","1,392.60","1,412.40","1,421.10","1,384.20","6.00K","-1.34%"
"May 30, 2013","1,411.50","1,392.10","1,417.50","1,388.30","45.13K","1.45%"
"May 29, 2013","1,391.30","1,391.30","1,391.30","1,391.30","0.00K","0.88%"
"May 28, 2013","1,379.10","1,380.80","1,392.50","1,379.80","0.06K","-1.21%"
"May 27, 2013","1,395.95","1,385.95","1,396.15","1,384.15","-","0.66%"
"May 24, 2013","1,386.80","1,386.80","1,386.80","1,386.80","0.00K","-0.37%"
"May 23, 2013","1,392.00","1,380.60","1,394.80","1,377.80","0.06K","1.78%"
"May 22, 2013","1,367.60","1,387.20","1,395.70","1,364.50","0.01K","-0.74%"
"May 21, 2013","1,377.80","1,386.50","1,392.30","1,358.50","0.05K","-0.47%"
"May 20, 2013","1,384.30","1,342.90","1,391.90","1,342.90","0.02K","1.42%"
"May 17, 2013","1,364.90","1,386.70","1,391.10","1,359.10","0.05K","-1.60%"
"May 16, 2013","1,387.10","1,390.40","1,395.10","1,370.60","0.04K","-0.67%"
"May 15, 2013","1,396.50","1,425.70","1,425.70","1,390.10","0.36K","-1.98%"
"May 14, 2013","1,424.70","1,430.10","1,444.40","1,422.00","0.07K","-0.68%"
"May 13, 2013","1,434.50","1,440.00","1,440.60","1,427.80","0.34K","-0.16%"
"May 10, 2013","1,436.80","1,455.60","1,459.30","1,423.00","0.57K","-2.18%"
"May 09, 2013","1,468.80","1,471.20","1,473.40","1,453.00","0.03K","-0.35%"
"May 08, 2013","1,473.90","1,455.50","1,474.70","1,450.70","0.08K","1.72%"
"May 07, 2013","1,449.00","1,462.00","1,466.20","1,441.20","0.09K","-1.30%"
"May 06, 2013","1,468.10","1,468.10","1,477.20","1,466.80","0.03K","0.26%"
"May 03, 2013","1,464.30","1,465.50","1,487.10","1,461.40","0.07K","-0.23%"
"May 02, 2013","1,467.70","1,459.00","1,471.20","1,453.50","0.24K","1.48%"
"May 01, 2013","1,446.30","1,475.80","1,477.10","1,440.00","0.13K","-1.76%"
"Apr 30, 2013","1,472.20","1,471.10","1,476.60","1,461.00","0.53K","0.33%"
"Apr 29, 2013","1,467.40","1,462.70","1,475.50","1,462.30","0.27K","0.95%"
"Apr 26, 2013","1,453.60","1,467.40","1,480.00","1,451.40","0.63K","-0.56%"
"Apr 25, 2013","1,461.80","1,433.00","1,458.30","1,433.00","0.22K","2.70%"
"Apr 24, 2013","1,423.40","1,423.20","1,430.10","1,420.40","0.14K","1.05%"
"Apr 23, 2013","1,408.60","1,429.50","1,429.50","1,405.80","0.33K","-0.87%"
"Apr 22, 2013","1,421.00","1,406.80","1,434.90","1,406.80","0.07K","1.84%"
"Apr 19, 2013","1,395.30","1,419.30","1,420.30","1,395.10","0.24K","0.24%"
"Apr 18, 2013","1,392.00","1,347.50","1,396.40","1,347.50","0.06K","0.71%"
"Apr 17, 2013","1,382.20","1,373.20","1,394.20","1,370.20","0.09K","-0.33%"
"Apr 16, 2013","1,386.80","1,358.00","1,401.00","1,323.00","0.62K","1.93%"
"Apr 15, 2013","1,360.60","1,478.20","1,487.40","1,338.00","1.31K","-9.35%"
"Apr 12, 2013","1,501.00","1,560.80","1,560.80","1,480.20","0.88K","-4.05%"
"Apr 11, 2013","1,564.30","1,557.10","1,566.70","1,554.80","1.07K","0.39%"
"Apr 10, 2013","1,558.30","1,584.40","1,586.00","1,557.00","0.36K","-1.76%"
"Apr 09, 2013","1,586.20","1,571.60","1,589.30","1,570.00","0.22K","0.90%"
"Apr 08, 2013","1,572.00","1,575.80","1,580.60","1,567.60","0.10K","-0.22%"
"Apr 05, 2013","1,575.40","1,553.20","1,580.60","1,550.10","1.18K","1.52%"
"Apr 04, 2013","1,551.80","1,557.30","1,557.30","1,539.10","0.83K","-0.06%"
"Apr 03, 2013","1,552.80","1,575.70","1,576.40","1,549.20","2.17K","-1.42%"
"Apr 02, 2013","1,575.10","1,599.20","1,602.60","1,574.10","2.29K","-1.56%"
"Apr 01, 2013","1,600.00","1,596.80","1,600.50","1,594.80","0.69K","0.33%"
"Mar 28, 2013","1,594.80","1,604.70","1,606.60","1,593.60","4.72K","-0.71%"
"Mar 27, 2013","1,606.20","1,598.50","1,608.10","1,590.30","50.45K","0.65%"
"Mar 26, 2013","1,595.80","1,595.80","1,595.80","1,595.80","0.01K","-0.55%"
"Mar 25, 2013","1,604.60","1,607.10","1,607.80","1,596.10","0.03K","-0.10%"
"Mar 22, 2013","1,606.20","1,611.00","1,611.00","1,604.10","0.10K","-0.47%"
"Mar 21, 2013","1,613.80","1,612.80","1,613.00","1,611.90","0.01K","0.39%"
"Mar 20, 2013","1,607.50","1,610.00","1,613.00","1,606.20","0.01K","-0.24%"
"Mar 19, 2013","1,611.30","1,613.10","1,613.10","1,613.00","0.20K","0.42%"
"Mar 18, 2013","1,604.60","1,605.90","1,607.70","1,601.60","0.61K","0.76%"
"Mar 15, 2013","1,592.50","1,590.50","1,594.40","1,590.20","0.01K","0.12%"
"Mar 14, 2013","1,590.60","1,585.70","1,587.90","1,575.70","0.14K","0.14%"
"Mar 13, 2013","1,588.30","1,592.30","1,596.00","1,585.00","0.40K","-0.20%"
"Mar 12, 2013","1,591.50","1,579.80","1,595.60","1,579.80","0.16K","0.87%"
"Mar 11, 2013","1,577.80","1,576.00","1,579.70","1,576.00","1.12K","0.08%"
"Mar 08, 2013","1,576.60","1,578.60","1,581.20","1,561.80","0.07K","0.11%"
"Mar 07, 2013","1,574.80","1,580.00","1,583.50","1,573.90","0.05K","0.01%"
"Mar 06, 2013","1,574.60","1,577.60","1,582.60","1,566.80","0.11K","0.00%"
"Mar 05, 2013","1,574.60","1,577.60","1,585.50","1,571.40","0.07K","0.16%"
"Mar 04, 2013","1,572.10","1,580.80","1,580.80","1,569.70","0.06K","0.01%"
"Mar 01, 2013","1,571.90","1,579.60","1,585.60","1,566.00","0.07K","-0.37%"
"Feb 28, 2013","1,577.70","1,596.00","1,601.60","1,575.10","0.10K","-1.10%"
"Feb 27, 2013","1,595.20","1,612.80","1,612.80","1,591.80","0.70K","-1.24%"
"Feb 26, 2013","1,615.20","1,593.30","1,609.00","1,589.00","0.19K","1.83%"
"Feb 25, 2013","1,586.20","1,579.40","1,596.00","1,577.70","0.12K","0.88%"
"Feb 22, 2013","1,572.40","1,580.00","1,585.40","1,572.30","0.08K","-0.37%"
"Feb 21, 2013","1,578.20","1,568.50","1,581.20","1,554.50","2.02K","0.04%"
"Feb 20, 2013","1,577.60","1,604.70","1,606.90","1,561.80","0.28K","-1.62%"
"Feb 19, 2013","1,603.60","1,610.00","1,617.00","1,599.70","0.27K","-0.32%"
"Feb 15, 2013","1,608.80","1,633.20","1,633.90","1,599.50","0.46K","-1.58%"
"Feb 14, 2013","1,634.70","1,641.10","1,646.90","1,632.70","0.22K","-0.58%"
"Feb 13, 2013","1,644.20","1,652.20","1,652.30","1,640.20","0.24K","-0.27%"
"Feb 12, 2013","1,648.70","1,643.80","1,650.40","1,642.40","0.09K","0.03%"
"Feb 11, 2013","1,648.20","1,666.50","1,668.00","1,643.70","0.87K","-1.07%"
"Feb 08, 2013","1,666.00","1,671.50","1,672.50","1,664.80","0.29K","-0.26%"
"Feb 07, 2013","1,670.40","1,677.00","1,682.10","1,663.10","0.48K","-0.44%"
"Feb 06, 2013","1,677.70","1,672.20","1,678.50","1,668.00","0.38K","0.32%"
"Feb 05, 2013","1,672.40","1,674.20","1,683.40","1,666.50","0.35K","-0.17%"
"Feb 04, 2013","1,675.30","1,668.00","1,676.50","1,661.60","0.45K","0.35%"
"Feb 01, 2013","1,669.40","1,663.90","1,681.20","1,659.90","3.25K","0.53%"
"Jan 31, 2013","1,660.60","1,675.40","1,680.00","1,657.40","6.04K","-1.15%"
"Jan 30, 2013","1,679.90","1,662.40","1,683.20","1,661.80","44.89K","1.16%"
"Jan 29, 2013","1,660.70","1,661.20","1,661.50","1,660.70","0.02K","0.50%"
"Jan 28, 2013","1,652.40","1,651.60","1,655.50","1,651.60","0.08K","-0.24%"
"Jan 25, 2013","1,656.40","1,663.00","1,663.00","1,657.20","0.04K","-0.78%"
"Jan 24, 2013","1,669.50","1,680.80","1,681.70","1,668.00","0.01K","-1.00%"
"Jan 23, 2013","1,686.30","1,691.30","1,693.70","1,685.20","0.03K","-0.38%"
"Jan 22, 2013","1,692.80","1,690.30","1,694.70","1,687.80","0.02K","0.37%"
"Jan 18, 2013","1,686.60","1,687.40","1,692.00","1,687.30","0.01K","-0.22%"
"Jan 17, 2013","1,690.40","1,676.40","1,694.60","1,671.00","0.08K","0.46%"
"Jan 16, 2013","1,682.70","1,674.40","1,680.50","1,674.40","0.01K","-0.04%"
"Jan 15, 2013","1,683.40","1,671.60","1,684.30","1,671.60","0.02K","0.87%"
"Jan 14, 2013","1,668.90","1,665.40","1,673.80","1,664.10","0.01K","0.54%"
"Jan 11, 2013","1,660.00","1,673.10","1,673.10","1,654.20","0.15K","-1.03%"
"Jan 10, 2013","1,677.30","1,672.50","1,673.80","1,672.50","0.01K","1.36%"
"Jan 09, 2013","1,654.80","1,658.60","1,662.10","1,651.20","0.01K","-0.40%"
"Jan 08, 2013","1,661.50","1,647.70","1,659.50","1,647.70","0.02K","0.97%"
"Jan 07, 2013","1,645.50","1,656.50","1,659.90","1,643.80","0.05K","-0.16%"
"Jan 04, 2013","1,648.10","1,647.00","1,658.30","1,625.70","0.20K","-1.53%"
"Jan 03, 2013","1,673.70","1,686.10","1,686.80","1,662.00","0.14K","-0.84%"
"Jan 02, 2013","1,687.90","1,672.80","1,693.80","1,670.00","0.04K","0.78%"
"Dec 31, 2012","1,674.80","1,655.40","1,677.10","1,655.40","0.09K","1.20%"
"Dec 28, 2012","1,654.90","1,664.00","1,664.00","1,653.70","0.20K","-0.46%"
"Dec 27, 2012","1,662.60","1,656.20","1,662.10","1,656.20","0.21K","0.17%"
"Dec 26, 2012","1,659.80","1,654.50","1,666.70","1,654.50","0.07K","0.07%"
"Dec 24, 2012","1,658.60","1,657.70","1,663.80","1,654.90","0.07K","-0.03%"
"Dec 21, 2012","1,659.10","1,648.00","1,656.70","1,635.80","0.08K","0.86%"
"Dec 20, 2012","1,644.90","1,667.90","1,671.00","1,637.60","0.16K","-1.30%"
"Dec 19, 2012","1,666.50","1,675.30","1,676.00","1,664.60","0.08K","-0.18%"
"Dec 18, 2012","1,669.50","1,701.40","1,702.80","1,661.00","0.50K","-1.62%"
"Dec 17, 2012","1,697.00","1,690.50","1,698.50","1,689.50","0.07K","0.07%"
"Dec 14, 2012","1,695.80","1,698.30","1,699.20","1,694.40","0.07K","0.01%"
"Dec 13, 2012","1,695.60","1,707.20","1,707.20","1,689.90","0.24K","-1.22%"
"Dec 12, 2012","1,716.60","1,710.10","1,722.30","1,708.00","0.20K","0.49%"
"Dec 11, 2012","1,708.20","1,710.00","1,714.10","1,705.90","0.09K","-0.28%"
"Dec 10, 2012","1,713.00","1,704.20","1,717.00","1,704.20","0.09K","0.53%"
"Dec 07, 2012","1,704.00","1,701.20","1,704.50","1,684.00","0.17K","0.22%"
"Dec 06, 2012","1,700.30","1,694.30","1,702.10","1,686.40","0.53K","0.47%"
"Dec 05, 2012","1,692.40","1,697.10","1,706.00","1,685.00","1.26K","-0.12%"
"Dec 04, 2012","1,694.40","1,716.30","1,716.80","1,691.60","1.43K","-1.47%"
"Dec 03, 2012","1,719.60","1,714.90","1,721.90","1,714.50","1.24K","0.51%"
"Nov 30, 2012","1,710.90","1,725.20","1,731.20","1,708.40","3.69K","-0.94%"
"Nov 29, 2012","1,727.20","1,719.60","1,729.00","1,717.70","65.60K","0.62%"
"Nov 28, 2012","1,716.50","1,739.80","1,739.80","1,716.30","0.01K","-1.48%"
"Nov 27, 2012","1,742.20","1,746.40","1,746.40","1,745.20","0.01K","-0.42%"
"Nov 26, 2012","1,749.50","1,750.30","1,750.50","1,749.40","0.02K","-0.10%"
"Nov 23, 2012","1,751.30","1,735.00","1,735.00","1,735.00","0.01K","1.35%"
"Nov 21, 2012","1,727.90","1,725.80","1,725.80","1,725.80","0.02K","0.27%"
"Nov 20, 2012","1,723.20","1,730.60","1,731.10","1,722.50","0.02K","-0.62%"
"Nov 19, 2012","1,734.00","1,721.80","1,731.00","1,721.80","0.00K","1.15%"
"Nov 16, 2012","1,714.30","1,710.00","1,713.80","1,706.90","0.02K","0.06%"
"Nov 15, 2012","1,713.30","1,724.90","1,724.90","1,706.30","0.01K","-0.94%"
"Nov 14, 2012","1,729.50","1,722.00","1,727.70","1,722.00","0.01K","0.31%"
"Nov 13, 2012","1,724.20","1,721.60","1,728.20","1,718.50","0.01K","-0.35%"
"Nov 12, 2012","1,730.30","1,733.20","1,734.90","1,733.20","0.01K","0.00%"
"Nov 09, 2012","1,730.30","1,733.70","1,734.10","1,727.60","0.01K","0.28%"
"Nov 08, 2012","1,725.40","1,715.90","1,729.60","1,714.20","0.03K","0.71%"
"Nov 07, 2012","1,713.20","1,707.70","1,726.50","1,703.70","0.04K","-0.05%"
"Nov 06, 2012","1,714.10","1,690.10","1,718.00","1,690.10","0.05K","1.90%"
"Nov 05, 2012","1,682.20","1,682.80","1,683.10","1,674.30","0.01K","0.48%"
"Nov 02, 2012","1,674.10","1,711.30","1,711.30","1,674.30","0.05K","-2.33%"
"Nov 01, 2012","1,714.10","1,722.30","1,725.10","1,714.90","0.02K","-0.20%"
"Oct 31, 2012","1,717.50","1,714.40","1,724.50","1,714.40","0.06K","0.41%"
"Oct 30, 2012","1,710.50","1,709.10","1,714.40","1,709.00","0.37K","0.16%"
"Oct 29, 2012","1,707.70","1,712.00","1,712.00","1,707.00","0.01K","-0.19%"
"Oct 26, 2012","1,710.90","1,706.10","1,716.20","1,706.10","0.08K","-0.06%"
"Oct 25, 2012","1,712.00","1,711.70","1,716.70","1,711.70","0.03K","0.68%"
"Oct 24, 2012","1,700.50","1,708.40","1,708.50","1,698.60","0.03K","-0.46%"
"Oct 23, 2012","1,708.30","1,726.60","1,728.50","1,708.40","0.08K","-0.97%"
"Oct 22, 2012","1,725.10","1,715.00","1,728.30","1,715.00","0.01K","0.13%"
"Oct 19, 2012","1,722.80","1,741.10","1,741.10","1,721.00","0.07K","-1.18%"
"Oct 18, 2012","1,743.30","1,749.10","1,749.10","1,740.50","0.03K","-0.47%"
"Oct 17, 2012","1,751.50","1,749.40","1,750.70","1,746.00","0.04K","0.39%"
"Oct 16, 2012","1,744.70","1,736.70","1,744.40","1,736.60","0.02K","0.50%"
"Oct 15, 2012","1,736.00","1,750.00","1,750.00","1,729.90","0.11K","-1.25%"
"Oct 12, 2012","1,758.00","1,769.50","1,769.50","1,753.60","0.08K","-0.61%"
"Oct 11, 2012","1,768.80","1,761.60","1,771.00","1,761.60","0.03K","0.32%"
"Oct 10, 2012","1,763.20","1,762.40","1,764.20","1,758.10","0.03K","0.01%"
"Oct 09, 2012","1,763.00","1,776.70","1,776.70","1,762.30","0.02K","-0.59%"
"Oct 08, 2012","1,773.50","1,778.00","1,778.00","1,766.80","0.03K","-0.29%"
"Oct 05, 2012","1,778.60","1,792.20","1,792.20","1,776.60","0.26K","-0.86%"
"Oct 04, 2012","1,794.10","1,783.50","1,794.80","1,783.50","0.20K","0.95%"
"Oct 03, 2012","1,777.30","1,772.20","1,779.90","1,771.90","0.13K","0.26%"
"Oct 02, 2012","1,772.70","1,777.90","1,779.30","1,773.10","0.09K","-0.44%"
"Oct 01, 2012","1,780.50","1,766.00","1,791.00","1,763.30","0.82K","0.53%"
"Sep 28, 2012","1,771.10","1,776.80","1,782.20","1,767.50","2.84K","-0.37%"
"Sep 27, 2012","1,777.60","1,752.60","1,780.20","1,750.70","6.99K","1.54%"
"Sep 26, 2012","1,750.60","1,762.80","1,764.20","1,737.60","0.01K","-0.75%"
"Sep 25, 2012","1,763.80","1,772.60","1,772.70","1,772.60","0.01K","0.10%"
"Sep 24, 2012","1,762.10","1,762.10","1,762.10","1,762.10","0.00K","-0.75%"
"Sep 21, 2012","1,775.50","1,785.30","1,785.30","1,772.30","0.01K","0.44%"
